lat,lon,pm25_annual,side
23.045000076293945,72.53500366210938,58.70833969116211,West
23.045000076293945,72.54499816894531,58.50833511352539,West
23.045000076293945,72.55500030517578,57.14166259765625,West
23.045000076293945,72.56500244140625,55.08333206176758,West
23.045000076293945,72.57499694824219,53.95833969116211,East
23.045000076293945,72.58499908447266,53.86666488647461,East
23.045000076293945,72.59500122070312,54.891666412353516,East
23.045000076293945,72.6050033569336,55.883331298828125,East
23.045000076293945,72.61499786376953,56.71665954589844,East
23.045000076293945,72.625,57.491668701171875,East
23.045000076293945,72.63500213623047,57.116668701171875,East
23.045000076293945,72.6449966430664,56.24166488647461,East
23.045000076293945,72.65499877929688,55.891666412353516,East
23.045000076293945,72.66500091552734,55.52499771118164,East
23.045000076293945,72.67500305175781,53.04999923706055,East
23.045000076293945,72.68499755859375,50.6583366394043,East
23.045000076293945,72.69499969482422,49.95000076293945,East
23.045000076293945,72.70500183105469,48.91667175292969,East
23.045000076293945,72.71499633789062,48.0,East
23.045000076293945,72.7249984741211,46.77499771118164,East
23.045000076293945,72.73500061035156,45.91666793823242,East
23.045000076293945,72.74500274658203,45.9333381652832,East
23.05500030517578,72.40499877929688,49.95833206176758,West
23.05500030517578,72.41500091552734,49.133331298828125,West
23.05500030517578,72.42500305175781,48.48333740234375,West
23.05500030517578,72.43499755859375,48.91666793823242,West
23.05500030517578,72.44499969482422,50.700008392333984,West
23.05500030517578,72.45500183105469,54.55833435058594,West
23.05500030517578,72.46499633789062,57.491668701171875,West
23.05500030517578,72.4749984741211,58.25,West
23.05500030517578,72.48500061035156,58.01666259765625,West
23.05500030517578,72.49500274658203,57.69999694824219,West
23.05500030517578,72.50499725341797,59.67499923706055,West
23.05500030517578,72.51499938964844,59.341670989990234,West
23.05500030517578,72.5250015258789,57.391666412353516,West
23.05500030517578,72.53500366210938,57.733333587646484,West
23.05500030517578,72.54499816894531,58.18333053588867,West
